timestamp,load_weight,speed,operating_hours,ambient_temp,humidity,time_of_day,maintenance_days_since,contact_cycles,season,building_floors,usage_intensity,system_name,component_name,parameter_name,unit,parameter_value,anomaly_score,severity_level,load_level,operating_level,maintenance_status,deviation_from_baseline,deviation_percentage,environmental_stress,usage_intensity_score,composite_risk_score,hour,day_of_week,month,is_weekend,is_peak_hour,parameter_value_lag1,parameter_value_lag7,anomaly_score_lag1,anomaly_score_lag7,anomaly_score_rolling_mean_7d,anomaly_score_rolling_std_7d,anomaly_score_rolling_mean_30d,anomaly_score_rolling_std_30d,anomaly_level
2023-08-17 14:27:09.019922,536.0563495743669,1.3692926793168656,13366.178461657393,33.35467872301671,70.69871575201527,afternoon,84,57053,summer,15,medium,door,门锁装置,mechanicalDepth,mm,1.901,0.8140694352309243,critical,medium,old,overdue,7.099,78.87777777777778,1.102935766102053,0.6,0.9414706324812755,14,3,8,False,False,2.856,2.156,0.21345642270216506,0.3622773965295222,0.3636375163540814,0.3682215248092822,0.28654719376307514,0.3134629342312638,高
2023-08-17 18:17:57.019922,847.82556142772,1.7539443542304476,11636.56174799702,30.85604007693951,72.99092020522585,evening,107,84842,summer,10,high,door,门锁装置,mechanicalDepth,mm,10.54,0.12483295831369304,normal,heavy,old,overdue,1.5399999999999991,17.111111111111104,0.9103770128245973,1.0,0.8953825986747996,18,3,8,False,True,54.118,66.133,0.07737669163608951,0.4290602016180536,0.32541380637846584,0.37276204461373674,0.2623201405987023,0.29365521466349703,低
2023-08-17 19:33:27.019922,735.7891102941927,1.593488098381965,4615.015786303904,29.92131381913747,75.09212493372057,evening,67,89972,summer,10,high,door,门锁装置,contactResistance,Ω,0.432,0.2093467563710297,normal,heavy,medium,overdue,0.33199999999999996,331.99999999999994,0.8694345052567614,1.0,0.6405155562627108,19,3,8,False,True,10.54,8.858,0.12483295831369304,0.07703413731140976,0.34431560910126874,0.36124493179744566,0.2692711563784209,0.28969309450714054,低
2023-08-18 01:25:07.019922,11.820904740728544,0.973086493924124,4335.115126472224,26.633318824675115,78.37669465772036,night,120,65952,summer,30,low,door,门锁装置,mechanicalDepth,mm,9.64,0.01682175997421382,normal,light,medium,overdue,0.6400000000000006,7.111111111111118,0.6227492489105206,0.3,0.6372523080028897,1,4,8,False,False,0.982,1.901,0.6856910100895421,0.8140694352309243,0.31496013278391694,0.2805634735526023,0.3228673425857323,0.2978027707278926,低
2023-08-18 02:49:15.019922,25.263645440678275,0.871057698659389,1252.4820384786817,26.43889481503797,80.17112253369888,night,118,33371,summer,30,low,door,门锁装置,contactResistance,Ω,0.143,0.1760394944833392,normal,light,new,overdue,0.04299999999999998,42.999999999999986,0.6481675448462688,0.3,0.5772221158038381,2,4,8,False,False,18.814,20.608,0.05091900537282108,0.41100884047283204,0.264282639696004,0.29862202519482756,0.31422026348006804,0.29843980177358065,低
2023-08-18 03:12:43.019922,64.71959764112027,0.9274502560403131,5868.339837867342,23.9712966542184,82.28772342713121,night,32,55152,summer,25,low,door,门锁装置,contactResistance,Ω,0.578,0.3625139396204058,warning,light,medium,due_soon,0.478,477.99999999999994,0.4543227511001202,0.3,0.4003669875044995,3,4,8,False,False,0.143,2.949,0.1760394944833392,0.6796429126300179,0.2189785006946309,0.24420232747566467,0.31312757937594665,0.2981926349034543,中
2023-08-18 20:11:04.019922,114.32285107047034,1.4730451749129139,3102.508734094224,27.77342876402976,76.70521540579635,evening,12,53253,summer,15,low,door,门机,openCloseTime,秒,5.221,0.7221082000453735,critical,light,medium,recent,2.721,108.84,0.6949732615478847,0.3,0.34504683682916654,20,4,8,False,False,2.5,98.357,0.0,0.6868554987577266,0.6103403256756874,0.4261974249886872,0.372961610793404,0.3389332257170097,高
2023-08-19 13:13:21.019922,525.1431544382137,1.063662395212321,6012.171255533901,32.62540711596665,79.45271628459774,afternoon,9,79742,summer,20,medium,door,门机,openCloseTime,秒,9.057,1.0,critical,medium,medium,recent,6.557,262.28000000000003,1.2488586187116089,0.6,0.5002704723451977,13,5,8,True,False,1.649,0.995,0.8948053778771585,0.24031557462281983,0.5121784720458257,0.4398337452070857,0.4106344887562078,0.3556646714173304,高
2023-08-19 16:34:35.019922,399.1882167266599,1.383528848956466,6494.354507837095,32.30101806976059,71.76058821277886,afternoon,29,16575,summer,30,medium,door,门机,openCloseTime,秒,3.302,0.36038691439257187,warning,medium,medium,recent,0.802,32.080000000000005,1.0241165122955302,0.6,0.5850597298037873,16,5,8,True,False,5.056,2.5,0.3074485596707819,0.0,0.4750929891965328,0.37249136211461376,0.42826867413715236,0.3517631934534806,中
2023-08-19 21:51:48.019922,166.10045336941513,1.2815216906946985,3041.948334796942,26.135979015886374,73.82333275466452,evening,10,96567,summer,15,low,door,门机,openCloseTime,秒,2.66,0.09589037055986695,normal,light,medium,recent,0.16000000000000014,6.400000000000006,0.45918122045525034,0.3,0.25769629573983033,21,5,8,True,False,4.777,9.057,0.14332152674557577,1.0,0.3730058120897932,0.20941101600814002,0.4267577036487819,0.33935657884668563,低
2023-08-19 22:22:20.019922,66.53142477539856,0.8442867256052212,12585.322886947546,27.167265025607133,78.74413117492057,night,96,2167,summer,15,low,door,门机,doorCurrent,A,5.21,0.12622790809056994,normal,light,old,overdue,0.20999999999999996,4.199999999999999,0.6853297819337275,0.3,0.8414504359100768,22,5,8,True,False,2.66,1.383,0.09589037055986695,0.6063786425225373,0.3044128500280836,0.1985863945325536,0.42293649074106443,0.3421558169599121,低
2023-08-19 23:43:00.019922,37.58934238566885,0.8075667170333091,843.6189522755366,28.125145079688505,76.77672223207551,night,73,711,summer,15,low,door,门机,doorCurrent,A,5.109,0.0652156926786331,normal,light,new,overdue,0.10899999999999999,2.1799999999999997,0.7319325637707383,0.3,0.5330949794556284,23,5,8,True,False,5.21,5.056,0.12622790809056994,0.3074485596707819,0.2698081547434909,0.21811426919601895,0.4234130469845915,0.3416293533013952,低
2023-08-20 03:28:39.019922,58.11079111444132,0.7914646891212298,13543.423049830737,30.042472798858103,84.38913826076312,night,66,13778,summer,30,low,door,门锁装置,contactResistance,Ω,0.254,0.027563027557719742,normal,light,old,overdue,0.154,153.99999999999997,1.1139757364048881,0.3,0.878742734440683,3,6,8,True,False,1.101,0.911,0.030184014260625114,0.6289253227454832,0.1367274125549609,0.15297189135338754,0.4073861672417448,0.3534717441836364,低
2023-08-20 08:24:49.019922,110.091469038092,1.631577545686391,9166.735327493428,32.02180773370027,86.14061231741091,morning,67,67442,summer,25,low,door,门机,doorCurrent,A,5.505,0.30364284059230967,warning,light,old,overdue,0.5049999999999999,10.099999999999998,1.3556960813052998,0.3,0.7851867109813355,8,6,8,True,True,7.673,4.777,0.2302011910549309,0.14332152674557577,0.1255607206849508,0.10478981397478646,0.3894153290690973,0.3512165547198241,中
2023-08-20 10:21:41.019922,500.4930964545486,1.4312565903267245,2470.0048713880806,31.57918289058788,77.52813534119741,morning,93,86938,summer,30,medium,door,门锁装置,contactResistance,Ω,0.691,0.45268357323849706,warning,medium,new,overdue,0.591,590.9999999999999,1.0961216725887233,0.6,0.721555663808624,10,6,8,True,False,5.505,2.66,0.30364284059230967,0.09589037055986695,0.17653117821046943,0.16011899162858098,0.39903276812319727,0.34877753087862945,中
2023-08-20 10:38:34.019922,481.1214206242303,1.3426029515124775,7144.100881681036,33.15724260443439,79.5809193991709,morning,59,45806,summer,10,medium,door,门锁装置,contactResistance,Ω,0.69,0.45164598681359236,warning,medium,medium,due_soon,0.59,590.0,1.305247245422711,0.6,0.7106096492225417,10,6,8,True,False,0.691,5.21,0.45268357323849706,0.12622790809056994,0.22301947517090118,0.1879087347308661,0.38075430101698365,0.33006324793719793,中
2023-08-20 17:38:43.019922,308.1201967640212,1.6759104851868476,14122.927573142966,30.988799396812972,78.8887897052657,afternoon,1,24123,summer,25,low,door,门锁装置,contactResistance,Ω,1.14,0.7840428143471443,critical,medium,old,recent,1.0399999999999998,1039.9999999999998,1.0710996823129395,0.3,0.6508798719957696,17,6,8,True,True,42.377,1.101,0.18565858053905068,0.030184014260625114,0.3479197163061779,0.2438281972599379,0.34641101417985687,0.29697906199957785,高
2023-08-20 22:34:03.019922,66.90549661592243,0.528964077851327,13972.601018550502,28.454711656331,73.5814963783236,night,11,547,summer,30,low,door,门机,doorCurrent,A,5.062,0.03724441943200585,normal,light,old,recent,0.06200000000000028,1.2400000000000055,0.6850085750911902,0.3,0.5795791772944819,22,6,8,True,False,44.203,0.691,0.1688982662698138,0.45268357323849706,0.304270509502644,0.250365283445214,0.33139693171864354,0.2884405205994115,低
2023-08-20 22:44:47.019922,46.6654436038832,0.6702023448026259,13139.339293519857,26.572118967309184,77.30026319746239,night,48,63644,summer,25,low,door,门机,doorCurrent,A,5.199,0.11920377084727249,normal,light,old,due_soon,0.19899999999999984,3.979999999999997,0.5897184766674779,0.3,0.6663359209673784,22,6,8,True,False,1.114,42.377,0.7342913100024011,0.18565858053905068,0.33515486857364835,0.30353446017844504,0.34717989612635997,0.29755148503749645,低
2023-08-21 04:05:02.019922,56.92336087844421,0.5156320007978936,3671.597146547034,26.96912407726999,86.90893386537304,night,11,36243,summer,10,low,door,门机,doorCurrent,A,5.35,0.20993290850539398,normal,light,medium,recent,0.34999999999999964,6.999999999999992,0.8696357543613249,0.3,0.41221037322889426,4,0,8,False,False,5.199,1.14,0.11920377084727249,0.7840428143471443,0.2531391677391126,0.2309015433158492,0.3290393887025577,0.2883311644943285,低
2023-08-21 06:36:34.019922,124.47507697569617,0.8550590784392541,4502.502308956854,29.996200828345888,83.75540749829557,morning,115,46556,summer,20,low,door,门锁装置,contactResistance,Ω,0.391,0.15433963891704802,normal,light,medium,overdue,0.29100000000000004,291.0,1.093505270291978,0.3,0.7667222735323745,6,0,8,False,False,5.35,0.387,0.20993290850539398,0.16498776621935854,0.2516180066959254,0.23161304512159062,0.30819523115607667,0.2770119951378716,低
2023-08-21 08:12:53.019922,782.259365967531,1.8567677455008422,861.4139181323394,32.68596963468994,79.48089867152883,morning,10,47437,summer,20,high,door,门锁装置,mechanicalDepth,mm,11.312,0.21746171302182715,normal,heavy,new,recent,2.3119999999999994,25.688888888888883,1.2556194302572148,1.0,0.38951290188442234,8,0,8,False,True,44.842,44.203,1.0,0.1688982662698138,0.3532105372465641,0.3643850470768066,0.34413226229182925,0.29652721406840626,低
2023-08-22 03:24:45.019922,57.83771132155522,0.7726925203299653,8657.194102308364,27.782388605077205,79.7769731426755,night,91,62835,summer,30,low,door,门锁装置,mechanicalDepth,mm,0.088,0.7052559808624126,critical,light,old,overdue,8.912,99.02222222222224,0.7726631890746081,0.3,0.7832698208539441,3,1,8,False,False,1.149,60.346,0.7447319584200495,0.38276470433580534,0.6331586766048523,0.3135895099331672,0.3903868988805125,0.3240164279946662,高
2023-08-22 06:32:38.019922,165.53372110690708,0.8912358274541324,2032.3204377560505,32.1132068347121,78.39852166319166,morning,60,76893,summer,30,low,door,门机,doorCurrent,A,5.363,0.21798804059889373,normal,light,new,due_soon,0.36300000000000043,7.260000000000008,1.1712837250510018,0.3,0.6007182319501344,6,1,8,False,False,0.088,2.5,0.7052559808624126,0.0,0.6642998252618371,0.2431455783766155,0.3944568212151467,0.32094198400483603,低
2023-08-22 11:56:02.019922,390.759691211013,1.3373065605836432,8263.155346500771,32.38723844510724,81.53371556015031,morning,108,28132,summer,15,medium,door,门锁装置,contactResistance,Ω,1.454,0.9723822092217478,critical,medium,old,overdue,1.3539999999999999,1353.9999999999998,1.277066733514482,0.6,0.8502923410333505,11,1,8,False,False,0.904,94.312,0.6229687540295326,0.6544978420367409,0.722663325323213,0.2614000135647503,0.47358093282252844,0.33420760918892967,高
2023-08-22 18:21:12.019922,814.1321147672825,1.9326521194104365,10823.681659611631,28.881861320319214,74.87550470431265,evening,57,10865,summer,25,high,door,门机,doorCurrent,A,6.786,0.8178678455881745,critical,heavy,old,due_soon,1.7859999999999996,35.71999999999999,0.7600737496397376,1.0,0.704995286760171,18,1,8,False,True,0.79,0.088,0.047860244420422894,0.7052559808624126,0.5984754186975118,0.3663993188902309,0.50073366175011,0.3337922803906929,高
2023-08-22 21:14:18.019922,212.3274301380751,1.0896391240942327,3830.7250334137293,27.6159447222255,75.35813586896222,evening,98,10435,summer,10,low,door,门机,openCloseTime,秒,3.594,0.418771858788263,warning,light,medium,overdue,1.0939999999999999,43.75999999999999,0.6455478689466054,0.3,0.6336431792802847,21,1,8,False,False,2.989,0.904,0.12064618725637331,0.6229687540295326,0.5553984546141132,0.3889612163512134,0.5157146585985599,0.34843634867650264,中
2023-08-22 21:40:48.019922,269.4112839202038,0.946340070244311,8801.072046699346,26.58878383370814,80.09172494738901,evening,120,177,summer,30,low,door,门锁装置,mechanicalDepth,mm,6.999,0.6998149923544119,warning,light,old,overdue,2.0010000000000003,22.233333333333338,0.6611715070555391,0.3,0.7493032145007207,21,1,8,False,False,3.594,1.454,0.418771858788263,0.9723822092217478,0.5164602807759223,0.352162931525957,0.5129070645321355,0.34653383372059576,中
2023-08-22 22:18:21.019922,179.03654153836163,0.561598618117656,4691.410408250257,27.010400007921472,72.83672504881116,night,104,79172,summer,30,low,door,门锁装置,mechanicalDepth,mm,7.137,0.28353386668250413,normal,light,medium,overdue,1.8630000000000004,20.700000000000003,0.5219581270124263,0.3,0.6115729402985922,22,1,8,False,False,6.999,0.763,0.6998149923544119,0.5102608370238111,0.4840707135843071,0.36308517707862464,0.5168586012142404,0.34308845878379335,低
2023-08-23 00:25:28.019922,199.86770470672894,0.7586670796468127,10253.404864793658,28.215951324001097,79.06335024334479,night,43,6350,summer,20,low,door,门机,doorCurrent,A,5.309,0.1852956544847494,normal,light,old,due_soon,0.30900000000000016,6.180000000000003,0.7981788884837293,0.3,0.6531723301936948,0,2,8,False,False,2.5,25.373,0.0,1.0,0.26203612634489526,0.23440556249789066,0.5091228532386854,0.35027961119099676,低
2023-08-23 01:38:59.019922,54.977972864373804,0.5402374934187176,12176.841119860459,25.86765656624397,76.21849409869988,night,56,19776,summer,25,low,door,门机,doorCurrent,A,5.027,0.01632535095564851,normal,light,old,due_soon,0.027000000000000135,0.5400000000000027,0.4922280090918939,0.3,0.6420798797682711,1,2,8,False,False,5.309,2.989,0.1852956544847494,0.12064618725637331,0.247133149730506,0.24782513514669333,0.4851906546037937,0.35878840247937743,低
2023-08-23 01:51:30.019922,129.44371320017245,0.5419038151883069,14658.579509936579,23.4741415484816,76.76224147470926,night,113,67221,summer,30,low,door,门锁装置,mechanicalDepth,mm,6.537,0.607487673538207,warning,light,old,overdue,2.463,27.366666666666667,0.2664701917158915,0.3,0.7479029419038877,1,2,8,False,False,5.027,3.594,0.01632535095564851,0.418771858788263,0.27409255183764086,0.27803226926345054,0.5014667846934916,0.35263575054423296,中
2023-08-23 02:40:41.019922,142.88200416099463,0.6565031274216839,197.08899097747369,26.92514671085531,84.31459622715442,night,61,88592,summer,25,low,door,门机,openCloseTime,秒,2.503,0.001969520096382471,normal,light,new,overdue,0.0030000000000001137,0.12000000000000455,0.8003795767643915,0.3,0.49709887353577803,2,2,8,False,False,6.537,6.999,0.607487673538207,0.6998149923544119,0.17440034151506523,0.2187286168452422,0.4945346717465245,0.36052027036475437,低
2023-08-23 06:18:28.019922,30.617226194442114,0.8164584586284749,14890.36805401167,29.705643223119335,80.56097385804966,morning,81,43554,summer,20,low,door,门机,openCloseTime,秒,6.322,0.8322141852274849,critical,light,old,overdue,3.822,152.88,0.9845886687631751,0.3,0.9590932907879844,6,2,8,False,False,1.737,5.309,0.1957585471670762,0.1852956544847494,0.2791777862680624,0.3180282463366506,0.45975669199143526,0.3462574447694335,高
2023-08-23 11:27:44.019922,454.1999563530145,1.5947133480563043,1334.6374180103953,33.8065843512608,73.47150590576553,morning,66,28120,summer,15,medium,door,门锁装置,contactResistance,Ω,0.328,0.0707725604861394,normal,medium,new,overdue,0.228,227.99999999999997,1.2174460827702185,0.6,0.6074363870668976,11,2,8,False,False,51.542,1.737,0.10115297851168326,0.1957585471670762,0.4190274015673579,0.4139004014532723,0.41762636280665894,0.35523169684056943,低
2023-08-23 15:36:03.019922,469.2638860300432,1.5452538356435366,3177.335565060705,29.69273466619522,74.65464704080819,afternoon,72,67396,summer,25,medium,door,门机,doorCurrent,A,6.064,0.7096597188904558,critical,medium,medium,overdue,1.064,21.28,0.8356396426397268,0.6,0.6158206712145913,15,2,8,False,False,18.482,1.195,0.0029787771735205063,0.9925156596575864,0.37766911067912634,0.4189297118181005,0.4191151133460797,0.37260599188631494,高
2023-08-24 08:31:22.019922,621.1813925886989,1.499228860862357,13315.400369003004,31.5590907812669,84.4408166359582,morning,21,10442,summer,25,high,door,门机,openCloseTime,秒,3.493,0.3985634809982358,warning,heavy,old,recent,0.9929999999999999,39.71999999999999,1.266929494025645,1.0,0.7070088970889556,8,3,8,False,True,63.286,0.961,0.007258110546790922,0.6687861295034396,0.33319686048673497,0.26553322432078674,0.35798553776516,0.32452686320804974,中
2023-08-24 19:59:59.019922,568.031016395454,1.7982584939782895,12739.582529139336,29.81575164671732,78.15570072436867,evening,80,82858,summer,15,high,door,门机,openCloseTime,秒,3.708,0.44166148168395125,warning,medium,old,overdue,1.2080000000000002,48.32000000000001,0.9354676827809487,1.0,0.8912206912041533,19,3,8,False,True,19.582,277.177,0.17553872786019648,0.5174166602909613,0.24022624081521138,0.19047051546498112,0.3664845601727993,0.31538687533791104,中
2023-08-24 22:42:15.019922,95.62804568112253,0.8623064610815572,5430.910531648714,24.535223537301086,74.0583196465469,night,58,73432,summer,10,low,door,门机,openCloseTime,秒,2.504,0.0025361712079772225,normal,light,medium,due_soon,0.0040000000000000036,0.16000000000000014,0.30498034489378123,0.3,0.43716183048271323,22,3,8,False,False,0.442,3.493,0.23080910609696262,0.3985634809982358,0.2155867673523418,0.17826235266592066,0.36471158437624973,0.31787044253343544,低
2023-08-25 01:52:46.019922,104.8470454430622,0.7853298326997609,1139.3779375588065,29.306594531329885,82.91817067373414,night,60,19576,summer,20,low,door,门锁装置,contactResistance,Ω,0.084,0.25414536664160664,normal,light,new,due_soon,0.016,16.0,1.003613719976342,0.3,0.5808750652790846,1,4,8,False,False,0.529,19.582,0.14124164376285925,0.17553872786019648,0.2305204988821789,0.20656942650981175,0.32826288481222676,0.2851234014203552,低
2023-08-25 09:15:12.019922,916.0030356533732,1.5989614101096616,1620.2309494889128,34.88125638862447,78.9769085929795,morning,26,11967,summer,25,high,door,门锁装置,mechanicalDepth,mm,7.648,0.22226860213069868,normal,heavy,new,recent,1.3520000000000003,15.022222222222226,1.4625483536869346,1.0,0.46563476184049435,9,4,8,False,True,25.501,0.969,1.0,0.26287841880744,0.4347801957832543,0.2945859624706638,0.3279067830599677,0.26124404087812825,低
2023-08-25 15:59:23.019922,399.99507127034997,1.2331370661949899,5821.93220261497,32.1617306146257,71.95022038483293,afternoon,3,34575,summer,30,medium,door,门机,doorCurrent,A,5.549,0.33932713268197645,warning,medium,medium,recent,0.5490000000000004,10.980000000000008,1.0149285710833928,0.6,0.473820715613666,15,4,8,False,False,0.161,1.277,0.004817813203969212,0.5218582580725084,0.45853757469625217,0.42947080628995443,0.32466933478796756,0.27941868255836655,中
2023-08-25 18:22:53.019922,787.2348151707547,1.9940133470996715,6496.112962748709,32.57229203099203,74.05029800192659,evening,51,42865,summer,25,high,door,门机,doorCurrent,A,6.655,0.7982835504262472,critical,heavy,medium,due_soon,1.6550000000000002,33.10000000000001,1.1084866531473678,1.0,0.6665802880610824,18,4,8,False,True,2.877,7.648,0.3181721852866501,0.22226860213069868,0.4434214509222806,0.3853995211686716,0.3521368216538716,0.28741964055536223,高
2023-08-25 19:05:58.019922,732.1071875104176,1.5736183243301713,10034.413512096004,30.602201107841466,72.13743702477194,evening,36,5082,summer,25,high,door,门锁装置,mechanicalDepth,mm,5.895,0.47898027945111254,warning,heavy,old,due_soon,3.1050000000000004,34.5,0.8636560364034452,1.0,0.6442056457366152,19,4,8,False,True,6.655,6.548,0.7982835504262472,1.0,0.36899006227243947,0.3010817367373643,0.34200841938953463,0.27687944186294794,中
2023-08-26 05:46:20.019922,5.0814528751578045,0.6165863006828078,10488.896010707162,32.42911421674319,84.91047158656293,night,50,4215,summer,30,low,door,门锁装置,mechanicalDepth,mm,7.484,0.24191505135940403,normal,light,old,due_soon,1.516,16.844444444444445,1.365673211338392,0.3,0.7516050965342332,5,5,8,True,False,1.614,5.895,0.009465202910244549,0.47898027945111254,0.31790888769674813,0.2812745706207413,0.3576091977083262,0.28669532774378687,低
2023-08-26 11:07:43.019922,441.7308941655532,0.8382799763619979,10947.844087649699,32.989107691109425,74.5932919116388,morning,23,94668,summer,20,medium,door,门锁装置,mechanicalDepth,mm,7.575,0.23099057133372725,normal,medium,old,recent,1.4249999999999998,15.833333333333332,1.1637430669019126,0.6,0.6618039426885118,11,5,8,True,False,7.827,1.66,1.0,0.20039664429695778,0.3933600885683582,0.4034760130730374,0.4004053271729286,0.3144911092159739,低
2023-08-26 14:43:36.019922,430.87888898363684,1.2302732943572416,13339.86793553213,34.406142693286185,75.71577227936899,afternoon,37,73453,summer,10,medium,door,门锁装置,contactResistance,Ω,0.347,0.09593514936272696,normal,medium,old,due_soon,0.24699999999999997,246.99999999999997,1.3335085763128434,0.6,0.7668118800488622,14,5,8,True,False,2.36,0.328,1.0,0.09341314545919241,0.5589497077873492,0.4043979754598644,0.4285938373412577,0.33162084665365493,低
2023-08-26 23:26:23.019922,139.79355812206109,0.9429201568770718,9895.043893144095,27.792297414171873,75.88421738596054,night,116,87920,summer,15,low,door,门机,doorCurrent,A,5.444,0.2662084202730039,normal,light,old,overdue,0.44399999999999995,8.879999999999999,0.6763351760662009,0.3,0.778668256314158,23,5,8,True,False,1.252,7.947,0.037565519309751494,0.23840040533302395,0.43409789216832306,0.4045993215071228,0.42032197200418303,0.3377555480078223,低
2023-08-27 09:43:46.019922,251.52395456286536,1.4093530862716892,11760.409983076788,28.002865055547694,80.842446345561,morning,83,26896,summer,20,low,door,门锁装置,mechanicalDepth,mm,7.721,0.21345851068536534,normal,light,old,overdue,1.279,14.21111111111111,0.8213476641937945,0.3,0.8425324062070453,9,6,8,True,True,4.171,0.347,0.6224892874479921,0.09593514936272696,0.4052933240573461,0.3489856404259332,0.4217135672718791,0.3424743673513506,低
2023-08-27 11:09:49.019922,502.0768438062194,1.5742517943241081,13446.482961390002,33.215752508342966,83.49890132596772,morning,3,13800,summer,30,medium,door,门锁装置,mechanicalDepth,mm,8.912,0.07050239961152009,normal,medium,old,recent,0.08799999999999919,0.9777777777777688,1.4090477839834896,0.6,0.6432551769197778,11,6,8,True,False,6.26,5.444,0.18780448014442788,0.2662084202730039,0.3987980297963736,0.35006393532251595,0.39699046326374404,0.3242413072541316,低
